having_IP_Address,URL_Length,Shortining_Service,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,suspicious_parameter,Favicon,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Links_pointing_to_page,Statistical_report,Result
1,1,1,1,1,1,1,1,-1,1,-1,1,0,1,1,-1,1,1,-1,-1,-1,1,1,0,0,-1,-1
1,1,1,1,-1,0,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1
1,1,1,1,-1,0,-1,1,-1,1,1,1,1,1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1
1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,0,1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,-1
1,1,1,1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,-1,1,1,1,0,1,-1,-1,1,-1,0,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,-1
1,0,1,1,-1,0,1,1,-1,1,1,1,1,0,-1,1,1,1,-1,-1,-1,1,1,0,1,-1,-1
1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
-1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,-1
1,1,1,1,1,1,1,1,1,1,0,0,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,1,-1
1,0,1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,-1,-1
1,0,1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,1,1,0,-1,-1
1,1,1,1,1,0,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,0,1,1,-1
1,1,1,1,-1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-1,1,0,1,0,-1
1,0,1,1,-1,0,1,1,-1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,0,0,1,-1
1,1,1,1,-1,1,1,1,1,1,-1,1,0,1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,1,-1
1,1,1,1,-1,1,-1,1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,0,1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,-1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,-1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,0,1,-1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,-1,1,1,1,0,1,-1,-1,1,-1,0,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,-1,1,1,1,0,1,-1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,1,-1
1,1,1,1,1,0,1,1,1,1,-1,-1,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,1,1,1,-1,0,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,-1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,-1,-1
1,-1,1,1,1,0,1,-1,-1,1,-1,0,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,1,1,1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,-1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,-1,-1
1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,1,-1
1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,-1,-1
1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,0,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,-1,0,1,1,-1,1,1,1,1,1,1,-1,0,1,-1,-1,-1,-1,-1,0,1,1,-1
1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,1,0,-1
1,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,-1,0,1,-1,-1,-1,-1,1,1,-1,-1,-1
1,1,1,1,-1,0,1,1,-1,-1,1,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,-1,0,-1
1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,1,0,1,-1,-1
1,1,1,1,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1
1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,0,1,-1,-1
1,1,1,1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,0,1,-1,-1
1,-1,1,1,1,0,1,1,-1,1,-1,0,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1
1,1,1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0,1,-1
1,1,1,1,1,0,1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,0,0,1,-1
1,1,1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,-1
1,1,1,1,-1,0,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,0,1,1,-1,0,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,-1
1,1,1,1,1,0,1,1,1,1,1,-1,1,1,-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,-1
1,-1,1,1,1,0,1,-1,-1,1,-1,0,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,-1,-1
1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1
1,0,1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,-1,-1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,1,1,-1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,-1
1,1,-1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,1,-1,-1,-1,1,1,0,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,1,0,-1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,0,0,1,-1
1,0,1,1,-1,0,1,1,-1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1
1,0,1,1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,1,0,1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,0,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,1,-1
1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,1,0,-1
1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,-1,1,-1,-1
1,0,1,1,-1,0,1,1,-1,1,1,-1,1,0,-1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1
-1,-1,1,1,1,-1,-1,1,-1,-1,-1,0,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
1,1,1,1,-1,0,1,1,-1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,1,0,1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,-1,-1,-1,-1,1,0,0,-1,-1
1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,1,1,0,-1,-1,-1
1,1,1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,-1
1,1,1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,0,1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,-1
1,1,1,1,-1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,1,-1
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,-1,0,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,0,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1,-1
-1,0,1,-1,1,-1,1,1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,0,1,-1,-1,1,-1,0,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,-1,1,1,1,0,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,0,1,1,1,0,1,1,-1,1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,0,1,-1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,-1,0,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,-1
1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,-1
1,1,1,1,1,0,1,1,1,1,-1,-1,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,1,1,1,-1,0,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,1,0,-1
-1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1
1,-1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,0,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,0,1,-1,-1
1,1,1,1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0,1,-1
1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,-1,-1
1,1,1,1,-1,0,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,0,1,1,-1
1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,1,-1
1,1,1,1,-1,0,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,-1
1,1,1,1,1,0,1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,0,0,1,-1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,1,0,-1
1,1,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1,-1
1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,1,0,-1
1,1,1,1,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,-1
1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,1,-1,-1,1,-1,1,1,0,-1,-1
1,-1,1,1,1,0,1,-1,-1,1,-1,0,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,1,1,1,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1
1,0,1,1,-1,0,1,1,-1,1,1,-1,1,0,-1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1
1,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1
1,1,1,1,-1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,-1,-1
1,1,1,1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,0,-1,1,-1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,-1,-1,1,1,1,1,1,-1,0,1,1,-1,1,1,-1,-1,-1,-1,-1,0,0,-1,-1
1,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,-1,0,1,-1,-1,-1,-1,1,1,0,-1,-1
1,-1,1,1,1,0,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,-1
1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,1,1,0,-1,-1,-1
1,1,1,1,1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,1,-1,-1
1,0,1,1,-1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1
1,1,1,1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,-1,1,1,-1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1
-1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,-1,1,1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,0,1,1,-1,0,1,1,-1,1,1,-1,1,0,-1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1
1,1,1,1,-1,0,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,1,0,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,-1,-1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,-1,0,1,-1,-1,-1,1,1,0,0,-1,-1
1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1
1,-1,1,1,1,0,1,1,-1,1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,-1,0,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1,-1
1,1,1,1,1,0,1,1,1,1,1,-1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,-1,-1
1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,1,-1,-1
1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,1,1,0,-1,-1,-1
1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1
1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,-1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
1,0,1,1,-1,0,1,1,-1,1,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,-1,0,1,-1,-1
1,-1,1,1,-1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-1,1,0,1,-1,-1
1,0,1,1,1,0,1,1,1,1,0,-1,0,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1
1,0,1,1,-1,0,1,1,-1,1,1,-1,1,0,1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1
1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,1,0,-1
1,1,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1,-1
1,1,1,1,-1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,-1
1,0,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,-1
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,-1
1,1,1,1,-1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0,1,-1
1,0,1,1,1,0,1,1,-1,1,-1,-1,0,0,1,1,1,1,-1,-1,-1,1,1,1,1,1,-1
1,-1,1,1,1,0,1,-1,-1,1,-1,0,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,-1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,1,-1,-1,-1,1,1,0,-1,-1,-1
1,1,1,1,1,0,1,1,1,1,1,-1,0,0,-1,-1,1,1,-1,1,-1,1,1,0,0,1,-1
1,0,1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,-1,-1
1,0,1,1,1,0,1,1,-1,1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,0,1,-1,-1,1,-1,0,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,1,1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,0,1,1,-1,0,1,1,-1,1,1,-1,1,0,1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1
1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1
1,1,1,1,-1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,0,-1,-1
1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,0,1,-1,-1,1,-1,0,0,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,0,1,1,-1
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,-1
1,1,1,1,1,0,1,1,1,1,-1,0,-1,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,0,1,1,-1,0,1,1,-1,1,1,-1,0,1,1,1,1,1,-1,-1,-1,1,1,0,0,-1,-1
1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1
1,1,1,1,1,0,1,1,1,1,1,0,1,1,-1,1,1,1,-1,-1,-1,-1,-1,0,-1,1,-1
1,-1,1,1,1,0,1,-1,1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,-1,1,1,1,-1,1,1,-1,1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,1,-1
1,1,-1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,-1
1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,-1,-1,1,0,1,1,-1
1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1
1,1,1,1,1,0,1,1,1,1,-1,0,-1,1,1,1,1,1,-1,-1,-1,1,1,0,-1,1,-1
1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,1,0,-1,1,-1,1,1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,0,1,-1
1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,-1
1,1,1,1,-1,0,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0,1,-1
1,1,1,1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,0,0,1,-1
1,1,1,1,-1,-1,1,1,-1,1,1,1,0,1,1,-1,1,1,-1,-1,1,1,1,0,-1,1,-1
1,1,1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,1,-1
1,1,1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1,-1
1,-1,1,1,1,0,1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,1,1,1,0,1,1,-1
